250106,HOSPITAL GERAL DO ANDARAI,60011
250107,CEF-PROGRAMAS DO MINISTERIO DA SAUDE,
250110,COORDENAÇÃO GERAL DE MATERIAL E PATRIMÔNIO,97012
250900,FNS - EMENDAS INDIVIDUAIS,
250901,FNS - EMENDAS COLETIVAS,
253001,MS-INAN-INTIT.NAC.DE ALIMENTAO E NUTRICAO/DF,
253002,AGENCIA NACIONAL DE VIGILANCIA SANITARIA - DF,97012
253003,AGENCIA NACIONAL DE SAUDE SUPLEMENTAR/MS,60011
253004,"COORD. VIG. SANIT. PORTOS, AEROP. E FRONT./SC",81051
253005,"COORD. VIG. SANIT. PORTOS, AEROP. E FRONT./RS",88013
253006,COORD.DE VIG.SANTI.DE PORT.AER.FRONTEIRAS,75353
253007,COORD DE VIG SANIT DE PORT AEROP E FRONT PE,25313
253008,COORD DE VIG.SANIT.DE PORTOS AERP.,90514
253009,COORD. DE VIG SANIT DE PORT AEROP E FRONT AP,6050
253010,COORD.DE VIG.SANIT.DE PORTOS AEROP.FRONT.PA,4278
253011,"COORD.DE VIG.SANIT.DE PORTOS,AEROP.FRONT.MG",5924
253012,"COORD.DE VIG.SANIT.DE PORTOS,AERO.E FRONT.",60011
253013,COORD. DE VIG SANIT DE PORTOS AEROP E FRONTE,57053
253014,COORD VIG SANIT PORTOS AEROP E FRONTEIRA-GO,93734
253015,"COORD. VIG, SANIT. PORTOS, AEROP. E FRONT./BA",38490
253016,COORD. PORTOS AEROPORTOS E FRONTEIRAS - RN,17612
253017,COORD VIG SANIT DE PORTOS AEROP FRONTEIRA/AM,2550
253018,"COORD. DE V. SANIT. PORTOS, AER. E FRONT./CE",13897
253019,"COORD. DE V.SANIT. DE PORTOS, AER. E FRONT/AL",27855
253020,COORD. DE V.SAN.DE PORT. AER. E FRONTEIRA,9210
253021,COORD.VIG.SANIT.PORTOS AERP.FRONT.DA PARAIBA,19658
253022,"COORD.DE VIG.SANIT.DE PORTOS,AEROP.E FRONT..",3018
253023,COORD. VIG SANIT DE PORTOS AEROP FRONTEIRA/SE,31054
253024,"COORD.DE VIG.SANIT.DE PORTOS,AEROP.E FRONT.",91677
253025,COORD VIG SANIT DE PORTOS AEROP FRONTEIRA/TO,97330
253026,"COORD. DE VIG.SANIT.DE PORTOS, AER. FRONT.",35
253027,COORD VIG SANIT DE PORTOS AEROP FRONTEIRA-PI,12190
253028,"COORD.DE VIG.DE PORTOS,AEROPORTOS E FRONT.SP",71072
253029,"COORD.DE VIG.SANIT.DE PORTOS,AEROP.FRONT/ACRE",1392
253030,SETORIAL DE CONTABILIDADE/ANS,60011
253031,AG.NAC.DE VIGILANCIA SANITARIA/SET.CONTABIL,97012
253032,GERENCIA±GERAL DE INTEGRACAO COM O SUS,60011
253033,ANS - ESCRITORIO DE REPRESENTAÇÃO BRASILIA DF,97012
253034,NÚCLEO REGIONAL DE SÃO PAULO,71072
253035,ANS - NUCLEO REGIONAL DE FISCALIZACAO BAHIA,
253036,ANS - NUCLEO REGIONAL DE FISC. PERNANBUCO,
253037,ANS - NUCLEO REGIONAL DE FISC. CEARA,
253038,ANS - NúCLEO REGIONAL DE FISC. MINAS GERAIS,
253039,ANS - NúCLEO REGIONAL DE FISC. PARANá,
253040,ANS - NUCLEO REGIONAL DE FISCALIZAÇÃO PARÁ,
253041,ANS - NUCLEO REGIONAL DE FISC. PORTO ALEGRE,
253057,ANS - NUCLEO REGIONAL DE F. DISTRITO  FEDERAL,
253058,ANS - NUCLEO REGIONAL DE FISC. RIO DE JANEIRO,
253059,ANS - NUCLEO REGIONAL DE FISC. SÃO PAULO,
253060,ANS - OUVIDORIA,
253061,AUDITORIA INTERNA,
253062,PRESIDÊNCIA,
253063,GABINETE,
253064,CORREGEDORIA,
253065,PROCURADORIA,
253066,NÚCLEO JURÍDICO REGIONAL DE BRASÍLIA- DF,
253067,NÚCLEO JURÍDICO REGIONAL DE RECIFE- PE.,
253068,NÚCLEO JURÍDICO REGIONAL DE SÃO PAULO- SP,
253069,NÚCLEO JURÍDICO REGIONAL DE PORTO ALEGRE -RS,
253070,ANS - DIRETORIA DE DESENVOLVIMENTO SETORIAL,
253071,ANS - DIR. DE NORMAS E HABIL. DE OPERADORAS,
253072,ANS - DIR. DE NORMAS E HABIL. DOS PRODUTOS,
253073,ANS - DIRETORIA DE FISCALIZAçãO,
253074,CENTRO DE CUSTOS RIBEIRAO PRETO,
253075,CENTRO DE CUSTOS CUIABA,
253076,DIRETORIA DE GESTÃO,
254001,FUNDACAO DAS PIONEIRAS SOCIAIS,
254306,FUND.PION.SOC.HOSPITAL SARAH KUBITSCHECK,
254307,CENTRO DE GINECOLOGIA LUIZA GOMES DE LEMOS,
254420,FUNDACAO OSWALDO CRUZ/RJ,60011
254421,INSTITUTO AGGEU MAGALHAES - FIOCRUZ/PE,25313
254422,CENTRO DE PESQUISAS GONCALO MUNIZ - FIOCRUZ,38490
254423,CENTRO DE PESQUISAS RENE RACHAU,41238
254424,PRESIDENCIA/RESERVA TECNICA,
254425,PRESIDENCIA,60011
254426,FIOCRUZ - ASSESSORIA DE PLANEJAMENTO - RJ,60011
254427,INSTITUTO OSWALDO CRUZ,60011
254428,INSTITUTO FERNANDES FIGUEIRA,60011
254429,ESCOLA NACIONAL DE SAUDE PUBLICA,
254430,PREFEITURA DO CAMPUS DA FIOCRUZ,60011
254431,CENTRO DE INFOR. CIENTIFICAS E TECNOLOGICA,60011
254432,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,
254433,INSTITUTO DE TECNOLOGIA EM FARMACOS,60011
254434,ESCOLA POLITECNICA DE SAUDE JOAQUIM VENANCIO,60011
254435,CENTRO DE CRIACAO DE ANIMAIS DE LABORATORIO,60011
254436,CASA DE OSWALDO CRUZ,60011
254437,ESCRITORIO DE ENGENHARIA,60011
254438,INSTITUTO NACIONAL DE INFECTOLOGIA - INI,60011
254439,MS FIOCRUZ/SUPERINTENDENCIA DE ADM. - RJ,60011
254440,FIOCRUZ - DIRETORIA DE RECURSOS HUMANOS - RJ,60011
254441,INST. NAC. DE CONTROLE E QUALIDADE EM SAUDE,
254442,CENTRO DE PESQUISAS RENE RACHOU,60011
254443,INSTITUTO AGGEU MAGALHAES,60011
254444,CENTRO DE PESQUISAS GONCALO MONIZ,
254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,60011
254446,INSTITUTO DE TECNOLOGIA EM FARMACOS,60011
254447,MS-INSTITUTO FERNANDES FIGUEIRA/FIOCRUZ/RJ,60011
254448,INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,60011
254449,PROGRAMAS INTEGRADOS,
254450,ESCOLA NAC. DE SAÚDE PÚBLICA SÉRGIO AROUCA,60011
254451,DESPESAS INSTITUCIONAIS,
254452,FUNDAÇÃO OSWALDO CRUZ,97012
254453,PROCC - FIOCRUZ,60011
254454,CENTENARIO,60011
254455,ESCOLA DE GOVERNO,
254456,CANAL SAUDE - FIOCRUZ,60011
254457,CENTRO DE PESQUISAS LEONIDAS E MARIA DEANE,2550
254458,PLANTA DE PRODUCAO DE VACINAS - FIOCRUZ,60011
254459,PROJETO PAPES - FIOCRUZ,60011
254460,FUNDO DE PRIORIDADE INSTITUCIONAIS,60011
254461,FUNPE - BIOSSEGURANCA,60011
254462,DIRETORIA DE ADMINISTRAçãO DO CAMPUS-FIOCRUZ,60011
254463,INSTITUTO OSWALDO CRUZ,60011
254464,PROGRAMA DE DES.TECNOLOGICO EM SAUDE PUBLICA,
254465,PROGRAMA DESENV. TECNOL. EM SAUDE PUBL.-SUS,
254466,CAMPUS DA FIOCRUZ EM JACAREPAGUÁ,
254467,EDITORA FIOCRUZ - PRESIDENCIA,
254468,COORDENAÇÃO DE S. DO TRABALHADOR/F. SAUDÁVEL,
254469,PLANTA INDUSTRIAL FARMACOS EM JACAREPAGUA,
254470,OUVIDORIA FIOCRUZ,
254471,PROG. DES. TECNOL. S.PUBLICA - MATA ATLANTICA,
254472,PROJETOS SOCIAIS/PRESIDêNCIA,
254473,INSTITUTO CARLOS CHAGAS,75353
254474,CENTRO DE PESQUISA LEONIDAS MARIA DEANE - AM,2550
254488,CASA DE OSWALDO CRUZ,60011
254492,INSTITUTO DE PESQUISAS EVANDRO CHAGAS - IPEC,60011
254501,INSTITUTO DE CIÊNCIA E TEC. EM BIOMODELOS,60011
255000,MS-FUNDACAO NACIONAL DE SAUDE/DF,97012
255001,FUNDACAO NACIONAL DE SAUDE/AC,1392
255002,FUNDACAO NACIONAL DE SAUDE - AL,27855
255003,FUNDACAO NACIONAL DE SAUDE/AP,6050
255004,FNS-FUNDACAO NACIONAL DE SAUDE/AM,2550
255005,FUNDACAO NACIONAL DE SAUDE - BA,38490
255006,FNS - COORDENACAO REGIONAL DO CEARA,13897
255007,MS-FNS-C.R.DO DISTRITO FEDERAL/DF,97012
255008,FUNDACAO NACIONAL DE SAUDE/ES,57053
255009,FNS-FUNDACAO NACIONAL DE SAUDE/GO,93734
255010,FUNDACAO NACIONAL DE SAUDE/FNS/MA,9210
255011,MS-FNS-FUNDACAO NACIONAL DE SAUDE/MT,90670
255012,FUNDACAO NACIONAL DE SAUDE/MS,90514
255013,FUNDACAO NACIONAL DE SAUDE - MG,41238
255014,FUNDACAO NACIONAL DE SAUDE - PA,4278
255015,FUNDACAO NACIONAL DE SAUDE - PB,20516
255016,FUNDACAO NACIONAL DE SAUDE - PR,75353
255017,FUNDACAO NACIONAL DE SAUDE - PE,25313
255018,FUNDACAO NACIONAL DE SAUDE - PI,12190
255019,FUNDACAO NACIONAL DE SAUDE/RJ,60011
255020,FUNDACAO NACIONAL DE SAUDE - RN,17612
255021,FNS-COORDENADORIA REGIONAL/RS,88013
255022,FUNDACAO NACIONAL DE SAUDE/RO,35
255023,FUNDACAO NACIONAL DE SAUDE/RR,3018
255024,FUNDACAO NACIONAL DE SAUDE - SC,81051
255025,FUNDACAO NACIONAL DE SAUDE - SP,71072
255026,FUNDACAO NACIONAL DE SAUDE - SE,31054
255027,FUNDACAO NACIONAL DE SAUDE/TO,97330
255028,FNS/INSTITUTO EVANDRO CHAGAS,4278
255029,FNS/ESCOLA DE ENFERMAGEM DE MANAUS/AM,2550
255030,FNS/CRP.HELIO FRAGA,60011
255031,F.N.S. DATASUS,60011
255032,FNS-CENTRO NACIONAL DE PRIMATAS,4278
255035,FUNASA/CENTRAL NAC.ARMAZ.DISTR.IMUNOBIOLOGICA,
255036,PROJETO VIGISUS,97012
255037,SETORIAL CONTABIL DA FUNASA/MS,97012
255038,FUNDAçAO NACIONAL DE SAUDE -PRESIDENCIA,
255039,FUNDACAO NACIONAL DE SAUDE DEADM,
255040,FUNDACAO NACIONAL DE SAUDE DEPIN,
255041,FUNDACAO NACIONAL DE SAUDE DESAI,
255042,FUNDACAO NACIONAL DE SAUDE DENSP,
255043,FUNDACAO NACIONAL DE SAUDE ASCOM,
255044,FUNDACAO NACIONAL DE SAUDE AUDITORIA,
255045,FUNDACAO NACIONAL DE SAUDE PGF,
255046,FUNDACAO NACIONAL DE SAUDE DIADM/AC,
255047,FUNDACAO NACIONAL DE SAUDE DIESP/AC,
255048,FUNDACAO NACIONAL DE SAUDE DIREH/AC,
255049,FUNDACAO NACIONAL DE SAUDE DSEI AJU/AC,
255050,FUNDACAO NACIONAL DE SAUDE DSEI APU/AC,
255051,FUNDACAO NACIONAL DE SAUDE DIADM/AL,
255052,FUNDACAO NACIONAL DE SAUDE DIESP/AL,
255053,FUNDACAO NACIONAL DE SAUDE DIREH/AL,
255054,FUNDACAO NACIONAL DE SAUDE DSEI/AL,
255055,FUNDACAO NACIONAL DE SAUDE DIADM/AP,
255056,FUNDACAO NACIONAL DE SAUDE DIESP/AP,
255057,COMISSÃO PERMANENTE DE LICITAÇÃO/FUNASA/TO,97330
255058,FUNDACAO NACIONAL DE SAUDE DSEI/AP,
255059,FUNDACAO NACIONAL DE SAUDE DIADM/AM,
255060,FUNDACAO NACIONAL DE SAUDE DIESP/AM,
255061,FUNDACAO NACIONAL DE SAUDE DIREH/AM,
255062,FUNDACAO NACIONAL DE SAUDE DSEI IARN/AM,
255063,FUNDACAO NACIONAL DE SAUDE DSEI IARS/AM,
255064,FUNDACAO NACIONAL DE SAUDE DSEI IMAN/AM,
255065,FUNDACAO NACIONAL DE SAUDE DSEI IMPU/AM,
255066,FUNDACAO NACIONAL DE SAUDE DSEI IMSA/AM,
255067,FUNDACAO NACIONAL DE SAUDE DSEI IVJA/AM,
255068,FUNDACAO NACIONAL DE SAUDE DSEI IPAR/AM,
255069,FUNDACAO NACIONAL DE SAUDE DIADM/BA,
255070,FUNDACAO NACIONAL DE SAUDE DIESP/BA,
255071,FUNDACAO NACIONAL DE SAUDE DIREH/BA,
255072,FUNDACAO NACIONAL DE SAUDE DSEI/BA,
255073,FUNDACAO NACIONAL DE SAUDE DIADM/CE,
255074,FUNDACAO NACIONAL DE SAUDE DIESP/CE,
255075,FUNDACAO NACIONAL DE SAUDE DIREH/CE,
255076,FUNDACAO NACIONAL DE SAUDE DSEI/CE,
255077,FUNDACAO NACIONAL DE SAUDE SEADM/ES,
255078,FUNDACAO NACIONAL DE SAUDE SENSP/ES,
255079,FUNDACAO NACIONAL DE SAUDE SEREH/ES,
255080,FUNDACAO NACIONAL DE SAUDE DIADM/GO,
255081,FUNDACAO NACIONAL DE SAUDE DIESP/GO,
255082,FUNDACAO NACIONAL DE SAUDE DIREH/GO,
255083,FUNDACAO NACIONAL DE SAUDE DSEI/GO,
255084,FUNDACAO NACIONAL DE SAUDE DIADM/MA,
255085,FUNDACAO NACIONAL DE SAUDE DIESP/MA,
255086,FUNDACAO NACIONAL DE SAUDE DIREH/MA,
255087,FUNDACAO NACIONAL DE SAUDE DISEI/MA,
255088,FUNDACAO NACIONAL DE SAUDE DIADM/MT,
255089,FUNDACAO NACIONAL DE SAUDE DIESP/MT,
255090,FUNDACAO NACIONAL DE SAUDE DIREH/MT,
255091,FUNDACAO NACIONAL DE SAUDE DSEI/MT,
255092,FUNDACAO NACIONAL DE SAUDE DIADM/MS,
255093,FUNDACAO NACIONAL DE SAUDE DIESP/MS,
255094,FUNDACAO NACIONAL DE SAUDE DIREH/MS,
255095,FUNDACAO NACIONAL DE SAUDE DSEI/MS,
255096,FUNDACAO NACIONAL DE SAUDE DIADM/MG,
255097,FUNDACAO NACIONAL DE SAUDE DIESP/MG,
255098,FUNDACAO NACIONAL DE SAUDE DIREH/MG,
255099,FUNDACAO NACIONAL DE SAUDE DSEI/MG,
255100,FUNDACAO NACIONAL DE SAUDE DIADM/PA,
255101,FUNDACAO NACIONAL DE SAUDE DIESP/PA,
255102,FUNDACAO NACIONAL DE SAUDE DIREH/PA,
255103,FUNDACAO NACIONAL DE SAUDE DSEI/PA,
255104,FUNDACAO NACIONAL DE SAUDE NUASIS/PA,
255105,FUNDACAO NACIONAL DE SAUDE DIADM/PB,
255106,FUNDACAO NACIONAL DE SAUDE DIESP/PB,
255107,FUNDACAO NACIONAL DE SAUDE DIREH/PB,
255108,FUNDACAO NACIONAL DE SAUDE DSEI/PB,
255109,FUNDACAO NACIONAL DE SAUDE DIADM/PR,
255110,FUNDACAO NACIONAL DE SAUDE DIESP/PR,
255111,FUNDACAO NACIONAL DE SAUDE DIREH/PR,
255112,FUNDACAO NACIONAL DE SAUDE DSEI/PR,
255113,FUNDACAO NACIONAL DE SAUDE DIADM/PE,
255114,FUNDACAO NACIONAL DE SAUDE DIESP/PE,
255115,FUNDACAO NACIONAL DE SAUDE DIREH/PE,
255116,FUNDACAO NACIONAL DE SAUDE DSEI/PE,
255117,FUNDACAO NACIONAL DE SAUDE SEADM/PI,
255118,FUNDACAO NACIONAL DE SAUDE SENSP/PI,
255119,FUNDACAO NACIONAL DE SAUDE SEREH/PI,
255120,FUNDACAO NACIONAL DE SAUDE DIADM/RJ,
255121,FUNDACAO NACIONAL DE SAUDE DIESP/RJ,
255122,FUNDACAO NACIONAL DE SAUDE DIREH/RJ,
255123,FUNDACAO NACIONAL DE SAUDE SEADM/RN,
255124,FUNDACAO NACIONAL DE SAUDE SENSP/RN,
255125,FUNDACAO NACIONAL DE SAUDE SEREH/RN,
255126,FUNDACAO NACIONAL DE SAUDE SEADM/RS,
255127,FUNDACAO NACIONAL DE SAUDE SENSP/RS,
255128,FUNDACAO NACIONAL DE SAUDE SEREH/RS,
255129,FUNDACAO NACIONAL DE SAUDE ASSAI/RS,
255130,FUNDACAO NACIONAL DE SAUDE DIADM/RO,
255131,FUNDACAO NACIONAL DE SAUDE DIESP/RO,
255132,FUNDACAO NACIONAL DE SAUDE DIREH/RO,
255133,FUNDACAO NACIONAL DE SAUDE DSEI/RO,
255134,FUNDACAO NACIONAL DE SAUDE DSEI/VILHENA/RO,
255135,FUNDACAO NACIONAL DE SAUDE DIADM/RR,
255136,FUNDACAO NACIONAL DE SAUDE DIESP/RR,
255137,FUNDACAO NACIONAL DE SAUDE DIREH/RR,
255138,FUNDACAO NACIONAL DE SAUDE DSEI/RR,
255139,FUNDACAO NACIONAL DE SAUDE DSEI LER/RR,
255140,FUNDACAO NACIONAL DE SAUDE DSEI YAN/RR,
255141,FUNDACAO NACIONAL DE SAUDE DIADM/SC,
255142,FUNDACAO NACIONAL DE SAUDE DIESP/SC,
255143,FUNDACAO NACIONAL DE SAUDE DIREH/SC,
255144,FUNDACAO NACIONAL DE SAUDE DSEI/SC,
255145,FUNDACAO NACIONAL DE SAUDE SEADM/SP,
255146,FUNADACAO NACIONAL DE SAUDE SENSP/SP,
255147,FUNDACAO NACIONAL DE SAUDE SEREH/SP,
255148,FUNDACAO NACIONAL DE SAUDE ASIN/SP,
255149,FUNDACAO NACIONAL DE SAUDE SEADM/SE,
255150,FUNDACAO NACIONAL DE SAUDE SENSP/SE,
255151,FUNDACAO NACIONAL DE SAUDE SEREH/SE,
255152,FUNDACAO NACIONAL DE SAUDE DIADM/TO,
255153,FUNDACAO NACIONAL DE SAUDE DIESP/TO,
255154,FUNDACAO NACIONAL DE SAUDE DIREH/TO,
255155,FUNDACAO NACIONAL DE SAUDE DSEI/TO,
255156,FUNDAçAO NACIONAL DE SAUDE - CGERH,
255157,FUNDAçãO NACIONAL DE SAUDE DSEI RIO TAPAJOS,
255158,FUNDAçãO NACIONAL DE SAUDE DSEI ALTAMIRA-PA,
255159,FUNDAçãO NACIONAL DE SAUDE DSEI GUATOC-PA,
255160,FUNASA-CASA DE APOIO A SAUDE DO INDIO/PI,
255161,FUNASA-DISTRITO S.INDIGENA KAYAPÓ/COLIDER-MT,
255162,FUNASA-DISTRITO SANITARIO DE XINGÚ/MT,
255163,FUNASA-DISTRITO SANITARIO XAVANTE/MT,
255164,FUNASA-DSEI-TANGARA DA SERRA/CUIABA/MT,
256000,MPAS-INAMPS-INST.NAC.AS.MED.DA PREV.SOCIAL/DF,
256001,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256002,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256003,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256004,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256005,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256006,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256007,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256008,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256009,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256010,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256011,INSS-INST.NAC.DE ASS.MEDICA DA PREV.SOCIAL/MT,90670
256012,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256013,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256014,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256015,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256016,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256017,INST.NACIONAL DE ASS. MEDICA DA PREV.SOCIAL,
256018,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256019,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256020,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256021,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256022,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256023,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256024,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256025,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256026,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256027,INST.NACIONAL DE ASS.MEDICA DA PREV.SOCIAL,
256028,HOSPITAL GERAL DO ANDARAI,
256029,HOSPITAL GERAL DE BONSUCESSO,
256030,HOSPITAL GERAL DE JACAREPAGUA,
256031,HOSPITAL DA LAGOA,
256032,HOSPITAL MATERNIDADE ALEXANDER FLEMING,
256033,HOSPITAL MATERNIDADE CARMELA DUTRA,
256034,HOSPITAL MATERNIDADE PRACA XV,
256035,HOSPITAL DE ONCOLOGIA,
256036,HOSPITAL PIEDADE,
256037,POSTO ASSISTENCIA MEDICA BANGU,
256038,POSTO DE ASSISTENCIA MEDICA BOTAFOGO,
256039,POSTO DE ASSISTENCIA MEDICA CAMPO GRANDE,
256040,POSTO DE ASSISTENCIA MEDICA VENEZUELA,
256041,POSTO DE ASSISTENCIA MEDICA TREZE DE MAIO,
256042,POSTO DE ASSISTENCIA MEDICA HENR.VALADARES,
256043,POSTO DE ASSISTENCIA MEDICA DEL CASTILLO,
256044,POSTO DE ASSISTENCIA MEDICA DEODORO,
256045,POSTO DE ASSISTENCIA MEDICA IRAJA,
256046,POSTO DE ASSISTENCIA MEDICA ILHA DO GOV.,
256047,POSTO DE ASSISTENCIA MEDICA JACAREPAGUA,
256048,POSTO DE ASSISTENCIA MEDICA MADUREIRA,
256049,POSTO DE ASSISTENCIA MEDICA MEIER,
256050,POSTO DE ASSISTENCIA MEDICA PENHA,
256051,POSTO DE ASSISTENCIA MEDICA PRACA DA BANDEIRA,
256052,POSTO DE ASSISTENCIA MEDICA RAMOS,
256053,POSTO ASSISTENCIA MEDICA S.FRANC.XAVIER,
257001,DIRETORIA-EXECUTIVA DO FUNDO NAC. DE SAÚDE/DF,97012
257002,SECRETARIA DE VIGILANCIA EM SAUDE,97012
257003,INSTITUTO EVANDRO CHAGAS,4154
257004,SETORIAL DE CONTABILIDADE/DLOG,97012
257005,CENTRO NACIONAL DE PRIMATAS,4154
257006,CENTRO DE REFERENCIA PROFESSOR HELIO FRAGA,60011
257007,CENTRAL DE ARMAZ. E DIST. E ISUMOS ESTRAT.,60011
257008,FNS/MS/PROFAE,97012
257009,FNS/MS-PROESFE,97012
257010,FNS/MS-AIDS,97012
257011,FNS/MS-KFW-PI,97012
257012,FNS/MS-VIGISUS,97012
257013,GRANT-TF053577-FNS,97012
257014,FNS/MS/QUALISUS,97012
257015,SETORIAL CONTABIL DO FUNDO NACIONAL DE SAUDE,97012
257016,FNS - PROGRAMA DE REFORMA DESENVOLV.HUMANO,
257017,FNS - PROESF II - MS,
257018,REEQUIPAMENTO HOSPITALAR/DEUTSCH,
257020,SECRETARIA ESPECIAL DE SAUDE INDIGENA - SESAI,97012
257021,DISTRITO SANIT.ESP.INDÍGENA - ALTO RIO JURUA,1074
257022,DISTRITO SANIT.ESP.INDÍGENA- ALTO PURUS,1392
257023,DISTRITO SANIT.ESP.INDÍGENA AL/SE,27855
257024,DIST. SANTI. ESP.INDIGENA ALTO RIO NEGRO,2836
257025,DISTRITO SANIT.ESP.INDÍGENA - ALTO SOLIMOES,98477
257026,DIST. SANIT. ESP. INDIGENA JAVARI,2054
257027,DIST. SANIT. ESP. INDIGENA MANAUS,2550
257028,DISTRITO SANITÁRIO ESP.INDIGENA - MEDIO PURUS,2518
257029,DISTRITO SANIT.ESP.INDÍGENA - MÉDIO SOLIMÕES,2810
257030,DIST. SANIT. ESP. INDIGENA PARINTINS,2690
257031,DISTRITO SANIT.ESP.INDÍGENA - AMAPA,6050
257032,DISTRITO SANITARIO ESP. INDIGENA - BAHIA,38490
257033,DISTRITO SANIT.ESP.INDÍGENA - CEARA,13897
257034,DISTRITO SANIT.ESP. INDÍGENA - MARANHAO,9210
257035,DIST. SANT. ESP. INDIGENA,45535
257036,DIST.SANIT.ESP.INDÍGENA MATO GROSSO DO SUL,90514
257037,DISTRITO SANIT.ESP.INDÍGENA - ARAGUAIA,91839
257038,DISTRITO SANIT.ESPECIAL INDÍGENA KAYAPÓ/MT,89796
257039,DISTRITO SANIT.ESP.INDÍGENA - CUIABA,90670
257040,DISTRITO SANIT.ESP.INDÍGENA - XAVANTE,90352
257041,DISTRITO SANIT.ESP.INDÍGENA - XINGU,91936
257042,DISTRITO SANIT. ESP.INDIGENA - ALTAMIRA,4111
257043,DISTRITO SANIT.ESP.INDÍGENA GUAMA TOCANTINS,4278
257044,DISTRITO SANIT. ESP.INDIGENA- KAIAPO REDENçãO,5673
257045,DISTRITO SANIT. ESP. INDÍGENA - TAPAJOS,4715
257046,DISTRITO SANIT.ESP.INDÍGENA POTIGUARA,20516
257047,DISTRITO SANIT.ESP.INDÍGENA - PERNAMBUCO,25313
257048,DISTRITO SANIT.ESP.INDÍGENA - LITORAL SUL,75353
257049,DISTRITO SANIT.ESP.INDÍGENA - PORTO VELHO,35
257050,DIST. SANIT. ESP. INDIGENA,132
257051,DISTRITO SANIT.ESP.INDÍGENA - LESTE RR,3018
257052,DISTRITO SANIT.ESP.INDÍGENA - YANOMAMI,3018
257053,DISTRITO SANIT.ESP.INDÍGENA - INTERIOR SUL,83275
257054,DISTRITO SANIT.ESP.INDÍGENA - TOCANTINS,97330
258001,CENTRO DE PESQUISA AGGEU MAGALHAES,
258002,CENTRO DE PESQUISA GONSALO MUNIZ,
258003,FUNDACAO OSWALDO CRUZ DIFERENCA DA INTEGRACAO,
258004,FUNDACAO SESP _ DIFEREN¢A DA INTEGRA¢AO,
258005,INAN _ DIFEREN¢A DA INTEGRA¢AO,
258006,F.PIONEIRAS SOCIAIS _ DIFEREN¢A DA INTEGRA¢AO,
258007,CNCT _ DIFEREN¢A DA INTEGRA¢AO,
258008,CNCC _ DIFEREN¢A DA INTEGRA¢AO,
258009,CNSM _ DIFEREN¢A DA INTEGRA¢AO,
258010,FNS _ DIFEREN¢A DA INTEGRA¢AO,
258020,H.C.R. S/A - DIFERENCA DA INTEGRACAO,
258021,H.F. S/A - DIFERENCA DA INTEGRACAO,
258022,H.N.S.C. S/A - DIFERENCA DA INTEGRACAO,
260001,GABINETE DO MINISTRO - MTB,
260003,SECRETARIA DE CONTROLE INTERNO - MTB,
260004,DIVISAO DE SEGURANCA E INFORMACOES - MTB,
260005,DEPARTAMENTO DE ADMINISTRACAO - MTB,
260006,DEPARTAMENTO DE PESSOAL - MTB,
260007,SECRETARIA GERAL-ORGAOS REG.DO TRABALHO - MTB,
260008,SECRETARIA DE RELACOES DO TRABALHO - MTB,
260009,SECRETARIA DE EMPREGO E SALARIO - MTB,
260010,SECRETARIA DE MAO-DE-OBRA - MTB,
260012,SERVICO NACIONAL FORMACAO PROF.RURAL,
260013,SECRETARIA DE SEGURANCA/MEDICINA DO TRABALHO,
260014,SECRETARIA DE PROMOCAO SOCIAL - MTB,
260015,SECRETARIA DE IMIGRACAO - MTB/DF,
260016,CONSELHO FEDERAL DE MAO-DE-OBRA - MTB/DF,
260017,CENTRO DE DOCUMENTACAO E INFORMATICA - MTB/DF,
